"text","tag","value","order","tar_flg","tag_noun","value_noun","order_noun","tag_verb","value_verb","order_verb"
"SNT.140971.408","adp","တွင်",6,1,"noun","အပြီး",5,"verb","ထိခိုက်",10
"SNT.140971.410","adp","တွင်",21,1,"noun","ပါရာဒတ်",20,"verb","ထုတ်လုပ်",23
"SNT.140971.412","adp","တွင်",3,1,"noun","ပြည်နယ်",2,"verb","လုပ်ဆောင်",4
"SNT.140971.413","adp","တွင်",18,1,"noun","မြို့",17,"verb","သေဆုံး",22
"SNT.53040.414","adp","တွင်",8,1,"noun","အိန္ဒိယ",7,"verb","လုပ်ကိုင်",10
"SNT.53040.415","adp","တွင်",21,1,"noun","ရုံး",19,"verb","လုပ်ကိုင်",22
"SNT.53040.422","adp","၌",43,1,"noun","ပညာရေး",42,NA,NA,NA
"SNT.53040.422","adp","၌",46,1,"noun","ပညာရေး",42,NA,NA,NA
"SNT.53040.422","adp","၌",51,1,"noun","ပညာရေး",42,"verb","ထည့်",57
"SNT.109195.424","adp","တွင်",25,1,"noun","အစိတ်အပိုင်း",23,"verb","ဝင်ရောက်",29
"SNT.109195.425","adp","တွင်",25,1,"noun","စာရင်း",24,"verb","အစီရင်ခံ",27
"SNT.109195.428","adp","တွင်",25,1,"noun","အများအပြား",24,"verb","သုံးစွဲ",26
"SNT.109195.429","adp","တွင်",3,1,"noun","လ",2,"verb","ကွဲပြား",7
"SNT.109195.429","adp","တွင်",13,1,"noun","စကား",11,"verb","ဖွင့်လိုက်",17
"SNT.109195.430","adp","တွင်",47,1,"noun","ပြည်နယ်",46,"verb","သုံးစွဲ",48
"SNT.109195.431","adp","တွင်",2,1,"noun","ပေကျင်း",1,"verb","ကန့်သတ်",4
"SNT.109195.431","adp","တွင်",33,1,"noun","အများအပြား",32,"verb","သုံးစွဲ",34
"SNT.109195.432","adp","တွင်",7,1,"noun","ဝီကီပီးဒီးယား",6,"verb","ဝင်ရောက်",8
"SNT.109195.434","adp","တွင်",28,1,"noun","လ",27,"verb","သတိပေး",32
"SNT.109195.435","adp","တွင်",8,1,"noun","စာချုပ်",6,"verb","မျှော်လင့်",13
"SNT.66177.436","adp","တွင်",20,1,"noun","နှစ်",19,"verb","ကွယ်လွန်",21
"SNT.66177.437","adp","တွင်",23,1,"noun","ဆေးရုံ",21,NA,NA,NA
"SNT.66177.437","adp","တွင်",31,1,"noun","ဆေးရုံ",21,"verb","သေဆုံး",36
"SNT.66177.438","adp","တွင်",33,1,"noun","သမိုင်း",32,"verb","များ",35
"SNT.66177.440","adp","တွင်",11,1,"noun","နေ့",10,"verb","ကျင်းပ",23
"SNT.88000.443","adp","တွင်",43,1,"noun","စီးရီး",41,"verb","နှစ်သက်",47
"SNT.88000.444","adp","မှာ",3,1,"noun","စိတ်",1,"verb","ဖြစ်",16
"SNT.88000.444","adp","၌",34,1,"noun","ပွဲ",33,"verb","တိုးတက်",39
"SNT.3967.445","adp","တွင်",9,1,"noun","ကိုလမ်ဘီယာ",8,"verb","လုပ်",14
"SNT.3967.445","adp","၌",37,1,"noun","ရက်",35,"verb","အစီရင်ခံ",39
"SNT.84425.446","adp","တွင်",14,1,"noun","ရက်",13,"verb","ရွေးကောက်",17
"SNT.84425.447","adp","တွင်",3,1,"noun","နှစ်",2,"verb","စုဆောင်း",14
"SNT.84425.448","adp","တွင်",26,1,"noun","ဈေးကွက်",25,"verb","ဖြစ်",28
"SNT.84425.449","adp","တွင်",2,1,"noun","ရွေးကောက်ပွဲ",1,"verb","ဆုံးဖြတ်",3
"SNT.109254.452","adp","တွင်",11,1,"noun","ပီအမ်",9,NA,NA,NA
"SNT.109254.452","adp","မှာ",19,1,"noun","ပီအမ်",9,"verb","ကျော်",24
"SNT.363350.458","adp","မှာ",29,1,"noun","နယ်ပယ်",27,"verb","သေကြောင်းကြံစည်",36
"SNT.363350.458","adp","တွင်",48,1,"noun","နယ်မြေ",46,"verb","သေကြောင်း",54
"SNT.363350.458","adp","မှာ",58,1,"noun","နယ်မြေ",46,"verb","ထပ်တိုး",61
"SNT.363350.460","adp","တွင်",18,1,"noun","လူ",16,"verb","သေဆုံး",22
"SNT.363350.460","adp","မှာ",26,1,"noun","နှုန်း",24,"verb","ပို",29
"SNT.363350.461","adp","တွင်",8,1,"noun","အနီး",7,NA,NA,NA
"SNT.363350.461","adp","မှာ",11,1,"noun","အနီး",7,"verb","ရှိ",21
"SNT.363350.464","adp","တွင်",14,1,"noun","ဝက်ဆိုဒ်",12,"verb","ဖော်ပြ",15
"SNT.363350.466","adp","၌",9,1,"noun","နှုန်း",6,NA,NA,NA
"SNT.363350.466","adp","တွင်",12,1,"noun","နှုန်း",6,"verb","လွန်",16
"SNT.363350.466","adp","တွင်",21,1,"noun","နှစ်",20,"verb","လျော့နည်း",25
"SNT.363350.467","adp","မှာ",8,1,"noun","နှုန်း",5,"verb","ပေး",17
"SNT.363350.468","adp","တွင်",10,1,"noun","ဆောင်းပါး",9,NA,NA,NA
"SNT.363350.468","adp","တွင်",15,1,"noun","ဆောင်းပါး",9,"verb","ကြိုးချည်",24
"SNT.363350.468","adp","တွင်",40,1,"noun","မြို့",39,NA,NA,NA
"SNT.363350.468","adp","၌",42,1,"noun","မြို့",39,"verb","ဆွဲကြိုးချ",46
"SNT.363350.470","adp","တွင်",3,1,"noun","နိုင်ငံ",2,"verb","သေဆုံး",8
"SNT.363350.470","adp","တွင်",19,1,"noun","နိုင်ငံ",17,"verb","သေဆုံး",23
"SNT.363350.471","adp","တွင်",2,1,"noun","တောင်ဘက်ပိုင်း",1,"verb","ကျ",5
"SNT.363350.471","adp","မှာ",27,1,"noun","နယ်",23,"verb","သေဆုံး",28
"SNT.363350.473","adp","၌",10,1,"noun","စကော့တလန်",9,"verb","တူညီ",14
"SNT.363350.474","adp","တွင်",4,1,"noun","နိုင်ငံ",3,"verb","သေကြောင်းကြံ",7
"SNT.363350.474","adp","တွင်",22,1,"noun","စာအုပ်",20,"verb","အကြံပြု",25
"SNT.363350.477","adp","တွင်",15,1,"noun","ဂျာနယ်",14,"verb","ပေါ်",16
"SNT.363350.478","adp","၌",12,1,"noun","ဖြစ်ရပ်",9,NA,NA,NA
"SNT.363350.478","adp","တွင်",15,1,"noun","ဖြစ်ရပ်",9,"verb","သေ",21
"SNT.363350.480","adp","တွင်",3,1,"noun","ဒေသ",2,"verb","နေထိုင်",4
"SNT.363350.480","adp","တွင်",50,1,"noun","စာ",47,"verb","ကြားဝင်",52
"SNT.363350.482","adp","တွင်",17,1,"noun","ပတ်ဝန်းကျင်",16,"verb","သေဆုံး",20
"SNT.363350.483","adp","တွင်",10,1,"noun","ကျွန်းစု",8,"verb","ရှိ",17
"SNT.363350.484","adp","တွင်",11,1,"noun","ရာခိုင်နှုန်း",7,"verb","သေကြောင်းကြံစည်",18
"SNT.363350.485","adp","မှာ",4,1,"noun","နှုန်း",20,"verb","သေကြောင်းကြံစည်",8
"SNT.363350.490","adp","မှာ",13,1,"noun","နှုန်း",10,"verb","ကိုယ်ထိလက်ရောက်ကျူးလွန်",14
"SNT.363350.494","adp","တွင်",14,1,"noun","ဝေးလ်",11,"verb","သေကြောင်းကြံစည်",18
"SNT.363350.494","adp","တွင်",26,1,"noun","ဒေသ",23,"verb","ကျော်",28
"SNT.193982.495","adp","မှာ",6,1,"noun","ဝန်းကျင်",4,"verb","ဦးတည်",10
"SNT.193982.497","adp","တွင်",14,1,"noun","သတင်း",13,"verb","ကြုံတွေ့",22
"SNT.4845.502","adp","တွင်",8,1,"noun","ရက်",7,NA,NA,NA
"SNT.4845.502","adp","၌",13,1,"noun","ရက်",7,"verb","ချိုးဖောက်",23
"SNT.4845.504","adp","တွင်",54,1,"noun","နေ့",53,"verb","ကာကွယ်",55
"SNT.182635.506","adp","တွင်",9,1,"noun","တူရကီ",8,"verb","တည်ဆောက်",24
"SNT.182635.509","adp","တွင်",16,1,"noun","တူ",15,"verb","ဖြစ်",17
"SNT.182635.511","adp","တွင်",2,1,"noun","တူရကီ",1,"verb","ရင်းနှီးမြှုပ်နှံ",5
"SNT.182635.511","adp","မှာ",7,1,"noun","တူရကီ",1,"verb","ကုန်ကျ",13
"SNT.182635.513","adp","တွင်",24,1,"noun","စီဟင်",23,"verb","ပေါင်း",31
"SNT.182635.514","adp","တွင်",6,1,"noun","ပွဲ",3,"verb","သဘောတူ",11
"SNT.204625.517","adp","တွင်",14,1,"noun","အချိန်",13,NA,NA,NA
"SNT.204625.517","adp","၌",17,1,"noun","အချိန်",13,NA,NA,NA
"SNT.204625.517","adp","တွင်",28,1,"noun","အချိန်",13,"verb","သိ",31
"SNT.204625.518","adp","တွင်",3,1,"noun","ရုပ်မြင်သံကြား",2,"verb","များ",6
"SNT.204625.521","adp","တွင်",24,1,"noun","ကောင်စီ",23,"verb","ထမ်းဆောင်",26
"SNT.204625.522","adp","တွင်",18,1,"noun","သတင်းထောက်",12,"verb","ကျူးလွန်",20
"SNT.204625.523","adp","တွင်",19,1,"noun","အဖြစ်အပျက်",16,"verb","သတ်ဖျက်",32
"SNT.204625.525","adp","တွင်",17,1,"noun","အီရတ်",16,"verb","အသတ်ခံ",18
"SNT.217600.529","adp","မှာ",7,1,"noun","စာရင်း",6,"verb","လှုံ့ဆော်",13
"SNT.217600.532","adp","တွင်",7,1,"noun","အပြင်ဘက်",6,"verb","လွန်",8
"SNT.217600.533","adp","တွင်",3,1,"noun","နေ့",2,"verb","သက်သက်",6
"SNT.217600.534","adp","တွင်",4,1,"noun","ဇယား",2,NA,NA,NA
"SNT.217600.534","adp","တွင်",12,1,"noun","ဇယား",2,"verb","ရောက်",16
"SNT.217600.535","adp","တွင်",10,1,"noun","ဇယား",9,"verb","ရ",15
"SNT.217600.535","adp","မှာ",32,1,"noun","အဖွဲ့",26,"verb","ယှဉ်ပြိုင်",39
"SNT.217600.535","adp","တွင်",41,1,"noun","အဖွဲ့",26,"verb","ဖြစ်",43
"SNT.217600.538","adp","တွင်",10,1,"noun","ပြဇာတ်ရုံ",9,"verb","အပန်းဖြေ",14
"SNT.84463.539","adp","၌",15,1,"noun","နေရာ",12,"verb","လှုပ်",22
"SNT.84463.540","adp","၌",39,1,"noun","အန္တာတိက",38,NA,NA,NA
"SNT.84463.540","adp","တွင်",46,1,"noun","အန္တာတိက",38,"verb","လှုပ်",49
"SNT.84463.543","adp","တွင်",8,1,"noun","နေ့",6,"verb","ဖြစ်ပွား",15
"SNT.289318.544","adp","တွင်",3,1,"noun","နေ့",2,"verb","ရှိ",7
"SNT.289318.545","adp","တွင်",24,1,"noun","အစောပိုင်း",23,"verb","လူသတ်",25
"SNT.289318.549","adp","တွင်",7,1,"noun","နေရာ",6,"verb","ပျောက်ဆုံး",14
"SNT.289318.550","adp","တွင်",19,1,"noun","နေ့",18,"verb","သေဆုံး",20
"SNT.82863.551","adp","တွင်",26,1,"noun","နေ့",25,"verb","ဝင်",28
"SNT.82863.552","adp","၌",2,1,"noun","အဆုံး",1,"verb","ရှုံး",7
"SNT.82863.554","adp","တွင်",8,1,"noun","တစ်ဝက်",7,"verb","ရရှိ",13
"SNT.82863.555","adp","မှာ",13,1,"noun","မိနစ်",12,"verb","ရ",15
"SNT.82863.556","adp","တွင်",13,1,"noun","ယူနိုက်တက်",12,"verb","ကစား",14
"SNT.114223.557","adp","တွင်",7,1,"noun","ပြည်နယ်",6,"verb","ရှိ",13
"SNT.114223.557","adp","တွင်",23,1,"noun","အုပ်",17,"verb","ကျော်",26
"SNT.114223.560","adp","တွင်",29,1,"noun","ဘုရားကျောင်း",26,"verb","စုရုံး",30
"SNT.114223.562","adp","တွင်",10,1,"noun","ဘုရားကျောင်း",9,NA,NA,NA
"SNT.114223.562","adp","တွင်",19,1,"noun","ဘုရားကျောင်း",9,"verb","ဖြစ်ပွား",20
"SNT.114223.562","adp","တွင်",38,1,"noun","ရလဒ်",37,NA,NA,NA
"SNT.114223.562","adp","မှာ",43,1,"noun","ရလဒ်",37,"verb","ထိတ်လန့်",44
"SNT.114223.563","adp","တွင်",3,1,"noun","ဇန်နဝါရီ",2,NA,NA,NA
"SNT.114223.563","adp","တွင်",9,1,"noun","ဇန်နဝါရီ",2,"verb","ဝေးလံ",10
"SNT.114223.563","adp","တွင်",23,1,"noun","အုပ်",17,"verb","ဝတ်ပြု",25
"SNT.175345.569","adp","တွင်",8,1,"noun","ယူတီစီ",6,"verb","ရိုက်ခတ်",9
"SNT.175345.569","adp","တွင်",18,1,"noun","နှစ်",16,"verb","ရိုက်ခတ်",22
"SNT.175345.571","adp","တွင်",15,1,"noun","မိုင်",13,"verb","တည်ရှိ",16
"SNT.47967.575","adp","တွင်",8,1,"noun","အစိုးရ",3,"verb","စည်းလုံး",9
"SNT.47967.582","adp","တွင်",5,1,"noun","အောက်",4,"verb","နှုတ်သိမ်း",9
"SNT.47967.584","adp","တွင်",2,1,"noun","နောက်ဆုံး",1,"verb","လွှမ်းမိုး",6
"SNT.47967.584","adp","တွင်",32,1,"noun","ဖိအား",20,"verb","လှုပ်ရှား",34
"SNT.47967.585","adp","မှာ",16,1,"noun","နောက်ဆုံး",15,NA,NA,NA
"SNT.47967.585","adp","တွင်",18,1,"noun","နောက်ဆုံး",15,"verb","စည်းလုံး",19
"SNT.8657.586","adp","တွင်",4,1,"noun","အစောပိုင်း",3,"verb","ကျင်းပ",5
"SNT.8657.586","adp","တွင်",16,1,"noun","အနည်းငယ်",15,"verb","အုပ်ချုပ်",24
"SNT.8657.587","adp","တွင်",13,1,"noun","မော်စကို",12,NA,NA,NA
"SNT.8657.587","adp","တွင်",18,1,"noun","မော်စကို",12,NA,NA,NA
"SNT.8657.587","adp","၌",24,1,"noun","မော်စကို",12,"verb","ရေးထိုး",26
"SNT.8657.588","adp","တွင်",19,1,"noun","ခုနှစ်",18,"verb","ဆက်သွယ်",23
"SNT.8657.589","adp","တွင်",37,1,"noun","လက်မှတ်",34,"verb","ကြန့်ကြာ",39
"SNT.8657.590","adp","တွင်",4,1,"noun","အစည်းအဝေး",3,"verb","သဘောတူ",5
"SNT.32752.591","adp","၌",7,1,"noun","ဘုရားကျောင်း",6,"verb","အခြေပြု",8
"SNT.32752.591","adp","တွင်",22,1,"noun","တနင်္ဂနွေ",21,NA,NA,NA
"SNT.32752.591","adp","တွင်",28,1,"noun","တနင်္ဂနွေ",21,"verb","ဝတ်ပြု",29
"SNT.32752.593","adp","မှာ",7,1,"noun","ညနေ",5,"verb","ဝင်သွား",10
"SNT.32752.595","adp","မှာ",2,1,"noun","တူရကီ",1,"verb","ထုတ်ဝေ",17
"SNT.13081.599","adp","တွင်",18,1,"noun","သတင်း",15,"verb","ထား",28
"SNT.13081.600","adp","တွင်",9,1,"noun","စာချုပ်",6,NA,NA,NA
"SNT.13081.600","adp","တွင်",11,1,"noun","စာချုပ်",6,"verb","လက်မှတ်ထိုး",12
"SNT.13081.601","adp","တွင်",19,1,"noun","ဇွန်",17,"verb","ဖြတ်",23
"SNT.82129.602","adp","မှာ",9,1,"noun","ရွေးကောက်ပွဲ",8,"verb","လည်ပတ်",18
"SNT.27627.606","adp","တွင်",11,1,"noun","နေ့",10,"verb","ရှိ",14
"SNT.27627.606","adp","တွင်",25,1,"noun","ကာကွယ်ရေး",20,"verb","လုံခြုံ",26
"SNT.27627.607","adp","တွင်",16,1,"noun","အာရုဏ်တက်",15,"verb","အခြေစိုက်",17
"SNT.27627.609","adp","မှာ",15,1,"noun","တရားရုံး",14,"verb","စစ်ဆေးခံ",16
"SNT.27627.610","adp","၌",9,1,"noun","စက်ရုံ",8,"verb","ရှိ",16
"SNT.27627.616","adp","မှာ",12,1,"noun","အီရတ်",11,"verb","ဖြစ်ပွား",14
"SNT.27627.618","adp","တွင်",3,1,"noun","ပတ်ဝန်းကျင်",2,"verb","လျှို့ဝှက်",4
"SNT.27627.622","adp","မှာ",10,1,"noun","အေအမ်",9,"verb","ရှိ",13
"SNT.27627.622","adp","၌",15,1,"noun","လမ်းခွဲ",14,"verb","လမ်းပိတ်ဆို့",16
"SNT.27627.622","adp","မှာ",20,1,"noun","လမ်းခွဲ",14,"verb","နေရာချ",21
"SNT.27627.622","adp","မှာ",29,1,"noun","လမ်းဆုံ",28,"verb","ရှိ",30
"SNT.27627.623","adp","တွင်",24,1,"noun","တွဲဖက်",19,"verb","အခြေစိုက်",25
"SNT.27627.624","adp","တွင်",22,1,"noun","အေအမ်",21,"verb","ဝင်",25
"SNT.27627.625","adp","မှာ",32,1,"noun","ဖလူဂျ",31,"verb","ယူ",37
"SNT.27627.626","adp","မှာ",20,1,"noun","စစ်ပွဲ",19,"verb","ခြေရာခံ",22
"SNT.27627.626","adp","၌",28,1,"noun","စနစ်",24,"verb","ကန့်ကွက်",29
"SNT.27627.626","adp","တွင်",31,1,"noun","စနစ်",24,"verb","စစ်ဆေး",35
"SNT.82792.631","adp","မှာ",8,1,"noun","အေပရယ်",6,"verb","ကစား",10
"SNT.82792.631","adp","မှာ",12,1,"noun","ပွဲ",11,"verb","ရ",15
"SNT.82792.631","adp","မှာ",20,1,"noun","ပွဲ",19,"verb","အနိုင်ရ",22
"SNT.82792.634","adp","တွင်",15,1,"noun","တစ်ဝက်",14,NA,NA,NA
"SNT.82792.634","adp","၌",18,1,"noun","တစ်ဝက်",14,NA,NA,NA
