"text"	"tag"	"value"	"order"	"tar_flg"	"tag_pair"	"value_pair"	"order_pair"
"SNT.129235.328"	"adp"	"မှာ"	4	1	"noun"	"အတွင်း"	3
"SNT.98301.332"	"adp"	"မှာ"	17	1	"noun"	"အားအင်"	9
"SNT.187985.336"	"adp"	"မှာ"	7	1	"noun"	"နေ့"	6
"SNT.187985.336"	"adp"	"မှာ"	30	1	"noun"	"ထောင်"	28
"SNT.187985.338"	"adp"	"မှာ"	12	1	"noun"	"မေးခွန်း"	7
"SNT.187985.338"	"adp"	"မှာ"	48	1	"noun"	"သဘောထား"	43
"SNT.187985.339"	"adp"	"မှာ"	2	1	"noun"	"ဒီဇင်ဘာ"	1
"SNT.187985.340"	"adp"	"မှာ"	2	1	"noun"	"မာလာဝီ"	1
"SNT.76292.341"	"adp"	"မှာ"	6	1	"noun"	"အကွာအဝေး"	4
"SNT.76292.343"	"adp"	"မှာ"	13	1	"noun"	"စင်တီမီတာ"	12
"SNT.76292.344"	"adp"	"မှာ"	15	1	"noun"	"အကွာအဝေး"	12
"SNT.76292.344"	"adp"	"မှာ"	42	1	"noun"	"စင်တီဂရိတ်"	41
"SNT.76292.347"	"adp"	"မှာ"	39	1	"noun"	"တက္ကသိုလ်"	38
"SNT.76292.347"	"adp"	"မှာ"	66	1	"noun"	"ပတ်ဝန်းကျင်"	64
"SNT.76292.348"	"adp"	"မှာ"	10	1	"noun"	"ပတ်ဝန်းကျင်"	8
"SNT.34522.350"	"adp"	"မှာ"	18	1	"noun"	"ကိစ္စ"	17
"SNT.34522.352"	"adp"	"မှာ"	7	1	"noun"	"ဆိုလိုရင်း"	6
"SNT.34522.353"	"adp"	"တွင်"	39	1	"noun"	"တရား"	19
"SNT.34522.356"	"adp"	"မှာ"	16	1	"noun"	"ကမ္ဘာလုံး"	13
"SNT.34522.357"	"adp"	"တွင်"	23	1	"noun"	"အဖုံး"	22
"SNT.34522.359"	"adp"	"မှာ"	8	1	"noun"	"ကျောင်းသား"	5
"SNT.65284.360"	"adp"	"၌"	16	1	"noun"	"ရုံ"	15
"SNT.65284.360"	"adp"	"တွင်"	23	1	"noun"	"အဆင့်"	21
"SNT.65284.360"	"adp"	"တွင်"	48	1	"noun"	"ဆီးမီးဖိုင်နယ်"	47
"SNT.65284.361"	"adp"	"တွင်"	18	1	"noun"	"ပွဲ"	17
"SNT.84134.362"	"adp"	"မှာ"	21	1	"noun"	"အတွင်း"	20
"SNT.84134.364"	"adp"	"မှာ"	3	1	"noun"	"ည"	2
"SNT.84134.364"	"adp"	"မှာ"	11	1	"noun"	"မိနစ်"	9
"SNT.84134.365"	"adp"	"မှာ"	12	1	"noun"	"ပွဲ"	11
"SNT.84134.365"	"adp"	"မှာ"	29	1	"noun"	"အတွင်း"	28
"SNT.84134.369"	"adp"	"မှာ"	2	1	"noun"	"အဆိုတော်"	1
"SNT.187937.374"	"adp"	"မှာ"	18	1	"noun"	"ဟောင်ကောင်"	17
"SNT.187937.375"	"adp"	"မှာ"	56	1	"noun"	"နေရာလွတ်"	55
"SNT.187937.377"	"adp"	"တွင်"	3	1	"noun"	"နိုင်ငံ"	2
"SNT.187937.380"	"adp"	"တွင်"	7	1	"noun"	"ရုပ်ထု"	1
"SNT.187937.380"	"adp"	"၌"	16	1	"noun"	"စီအန်အီးဒီ"	11
"SNT.187937.381"	"adp"	"မှာ"	3	1	"noun"	"ရက်"	2
"SNT.187937.385"	"adp"	"တွင်"	3	1	"noun"	"နိုင်ငံ"	2
"SNT.255683.386"	"adp"	"မှာ"	5	1	"noun"	"ဘက်ဖို့ရှိုင်းယား"	4
"SNT.255683.386"	"adp"	"မှာ"	17	1	"noun"	"ခန်း"	16
"SNT.255683.386"	"adp"	"မှာ"	29	1	"noun"	"ညနေ"	28
"SNT.255683.388"	"adp"	"မှာ"	10	1	"noun"	"မီးတောက်"	8
"SNT.255683.389"	"adp"	"မှာ"	6	1	"noun"	"အမျိုးသမီး"	5
"SNT.255683.389"	"adp"	"မှာ"	24	1	"noun"	"ထိခိုက်ဒဏ်ရာ"	15
"SNT.255683.390"	"adp"	"တွင်"	16	1	"noun"	"နေရာ"	15
"SNT.255683.393"	"adp"	"မှာ"	7	1	"noun"	"မစ်ဒ်လန်းဒ်"	2
"SNT.255683.394"	"adp"	"မှာ"	8	1	"noun"	"သန့်စင်ခန်း"	6
"SNT.35087.395"	"adp"	"မှာ"	2	1	"noun"	"ဇူလီယာ"	1
"SNT.716308.397"	"adp"	"မှာ"	15	1	"noun"	"ရုံ"	14
"SNT.716308.397"	"adp"	"မှာ"	26	1	"noun"	"သတင်း"	24
"SNT.716308.399"	"adp"	"မှာ"	6	1	"noun"	"ပြိုင်ပွဲ"	5
"SNT.716308.402"	"adp"	"တွင်"	14	1	"noun"	"အစောပိုင်း"	13
"SNT.716308.403"	"adp"	"မှာ"	6	1	"noun"	"နာရီဝက်"	5
"SNT.716308.405"	"adp"	"တွင်"	6	1	"noun"	"တစ်ဝက်"	5
"SNT.716308.405"	"adp"	"မှာ"	23	1	"noun"	"ပြိုင်ပွဲ"	22
"SNT.716308.407"	"adp"	"တွင်"	3	1	"noun"	"ပြိုင်ပွဲ"	2
"SNT.716308.407"	"adp"	"မှာ"	6	1	"noun"	"ရမှတ်"	5
"SNT.140971.408"	"adp"	"တွင်"	6	1	"noun"	"အပြီး"	5
"SNT.140971.410"	"adp"	"တွင်"	21	1	"noun"	"ပါရာဒတ်"	20
"SNT.140971.412"	"adp"	"တွင်"	3	1	"noun"	"ပြည်နယ်"	2
"SNT.140971.413"	"adp"	"တွင်"	18	1	"noun"	"မြို့"	17
"SNT.53040.414"	"adp"	"တွင်"	8	1	"noun"	"အိန္ဒိယ"	7
"SNT.53040.415"	"adp"	"တွင်"	21	1	"noun"	"ရုံး"	19
"SNT.53040.422"	"adp"	"၌"	43	1	"noun"	"ပညာရေး"	42
"SNT.53040.422"	"adp"	"၌"	46	1	"noun"	"ကျန်းမာရေး"	45
"SNT.53040.422"	"adp"	"၌"	51	1	"noun"	"ကျန်းမာရေး"	45
"SNT.109195.424"	"adp"	"တွင်"	25	1	"noun"	"အစိတ်အပိုင်း"	23
"SNT.109195.425"	"adp"	"တွင်"	25	1	"noun"	"စာရင်း"	24
"SNT.109195.428"	"adp"	"တွင်"	25	1	"noun"	"အများအပြား"	24
"SNT.109195.429"	"adp"	"တွင်"	3	1	"noun"	"လ"	2
"SNT.109195.429"	"adp"	"တွင်"	13	1	"noun"	"စကား"	11
"SNT.109195.430"	"adp"	"တွင်"	47	1	"noun"	"ပြည်နယ်"	46
"SNT.109195.431"	"adp"	"တွင်"	2	1	"noun"	"ပေကျင်း"	1
"SNT.109195.431"	"adp"	"တွင်"	33	1	"noun"	"အများအပြား"	32
"SNT.109195.432"	"adp"	"တွင်"	7	1	"noun"	"ဝီကီပီးဒီးယား"	6
"SNT.109195.434"	"adp"	"တွင်"	28	1	"noun"	"လ"	27
"SNT.109195.435"	"adp"	"တွင်"	8	1	"noun"	"စာချုပ်"	6
"SNT.66177.436"	"adp"	"တွင်"	20	1	"noun"	"နှစ်"	19
"SNT.66177.437"	"adp"	"တွင်"	23	1	"noun"	"ဆေးရုံ"	21
"SNT.66177.437"	"adp"	"တွင်"	31	1	"noun"	"ဂျီအမ်တီ"	29
"SNT.66177.438"	"adp"	"တွင်"	33	1	"noun"	"သမိုင်း"	32
"SNT.66177.440"	"adp"	"တွင်"	11	1	"noun"	"နေ့"	10
"SNT.88000.443"	"adp"	"တွင်"	43	1	"noun"	"စီးရီး"	41
"SNT.88000.444"	"adp"	"မှာ"	3	1	"noun"	"စိတ်"	1
"SNT.88000.444"	"adp"	"၌"	34	1	"noun"	"ပွဲ"	33
"SNT.3967.445"	"adp"	"တွင်"	9	1	"noun"	"ကိုလမ်ဘီယာ"	8
"SNT.3967.445"	"adp"	"၌"	37	1	"noun"	"ရက်"	35
"SNT.84425.446"	"adp"	"တွင်"	14	1	"noun"	"ရက်"	13
"SNT.84425.447"	"adp"	"တွင်"	3	1	"noun"	"နှစ်"	2
"SNT.84425.448"	"adp"	"တွင်"	26	1	"noun"	"ဈေးကွက်"	25
"SNT.84425.449"	"adp"	"တွင်"	2	1	"noun"	"ရွေးကောက်ပွဲ"	1
"SNT.109254.451"	"adp"	"မှာ"	10	1	"noun"	"ညနက်ပိုင်း"	9
"SNT.109254.451"	"adp"	"တွင်"	15	1	"noun"	"အရှေ့ပိုင်း"	14
"SNT.109254.451"	"adp"	"၌"	30	1	"noun"	"ဆေးရုံ"	27
"SNT.109254.452"	"adp"	"တွင်"	11	1	"noun"	"ပီအမ်"	9
"SNT.109254.452"	"adp"	"မှာ"	19	1	"noun"	"မိုင်"	18
"SNT.363350.458"	"adp"	"မှာ"	29	1	"noun"	"နယ်ပယ်"	27
"SNT.363350.458"	"adp"	"တွင်"	48	1	"noun"	"နယ်မြေ"	46
"SNT.363350.458"	"adp"	"မှာ"	58	1	"noun"	"ကလေး"	51
"SNT.363350.460"	"adp"	"တွင်"	18	1	"noun"	"လူ"	16
"SNT.363350.460"	"adp"	"မှာ"	26	1	"noun"	"နှုန်း"	24
"SNT.363350.461"	"adp"	"တွင်"	8	1	"noun"	"အနီး"	7
"SNT.363350.461"	"adp"	"မှာ"	11	1	"noun"	"လူ"	9
"SNT.363350.463"	"adp"	"တွင်"	24	1	"noun"	"ကျောင်း"	22
"SNT.363350.464"	"adp"	"တွင်"	14	1	"noun"	"ဝက်ဆိုဒ်"	12
"SNT.363350.466"	"adp"	"၌"	9	1	"noun"	"နှုန်း"	6
"SNT.363350.466"	"adp"	"တွင်"	12	1	"noun"	"လူဉီးရေ"	10
"SNT.363350.466"	"adp"	"တွင်"	21	1	"noun"	"နှစ်"	20
"SNT.363350.467"	"adp"	"မှာ"	8	1	"noun"	"နှုန်း"	5
"SNT.363350.468"	"adp"	"တွင်"	10	1	"noun"	"ဆောင်းပါး"	9
"SNT.363350.468"	"adp"	"တွင်"	15	1	"noun"	"မြို့"	14
"SNT.363350.468"	"adp"	"တွင်"	40	1	"noun"	"မြို့"	39
"SNT.363350.468"	"adp"	"၌"	42	1	"noun"	"အိမ်"	41
"SNT.363350.470"	"adp"	"တွင်"	3	1	"noun"	"နိုင်ငံ"	2
"SNT.363350.470"	"adp"	"တွင်"	19	1	"noun"	"နိုင်ငံ"	17
"SNT.363350.471"	"adp"	"တွင်"	2	1	"noun"	"တောင်ဘက်ပိုင်း"	1
"SNT.363350.471"	"adp"	"မှာ"	27	1	"noun"	"နယ်"	23
"SNT.363350.473"	"adp"	"၌"	10	1	"noun"	"စကော့တလန်"	9
"SNT.363350.474"	"adp"	"တွင်"	4	1	"noun"	"နိုင်ငံ"	3
"SNT.363350.474"	"adp"	"တွင်"	22	1	"noun"	"စာအုပ်"	20
"SNT.363350.477"	"adp"	"တွင်"	15	1	"noun"	"ဂျာနယ်"	14
"SNT.363350.478"	"adp"	"၌"	12	1	"noun"	"ဖြစ်ရပ်"	9
"SNT.363350.478"	"adp"	"တွင်"	15	1	"noun"	"ခုနှစ်"	14
"SNT.363350.479"	"adp"	"တွင်"	4	1	"noun"	"အနောက်ဘက်"	3
"SNT.363350.480"	"adp"	"တွင်"	3	1	"noun"	"ဒေသ"	2
"SNT.363350.480"	"adp"	"တွင်"	50	1	"noun"	"စာ"	47
"SNT.363350.482"	"adp"	"တွင်"	17	1	"noun"	"ပတ်ဝန်းကျင်"	16
"SNT.363350.483"	"adp"	"တွင်"	10	1	"noun"	"ကျွန်းစု"	8
"SNT.363350.484"	"adp"	"တွင်"	11	1	"noun"	"ရာခိုင်နှုန်း"	7
"SNT.363350.485"	"adp"	"မှာ"	4	1	"noun"	"နှုန်း"	20
"SNT.363350.489"	"adp"	"မှာ"	17	1	"noun"	"ရုရှား"	16
"SNT.363350.490"	"adp"	"မှာ"	13	1	"noun"	"နှုန်း"	10
"SNT.363350.494"	"adp"	"တွင်"	14	1	"noun"	"ဝေးလ်"	11
"SNT.363350.494"	"adp"	"တွင်"	26	1	"noun"	"ဒေသ"	23
"SNT.193982.495"	"adp"	"မှာ"	6	1	"noun"	"ဝန်းကျင်"	4
"SNT.193982.497"	"adp"	"တွင်"	14	1	"noun"	"သတင်း"	13
"SNT.4845.502"	"adp"	"တွင်"	8	1	"noun"	"ရက်"	7
"SNT.4845.502"	"adp"	"၌"	13	1	"noun"	"ကော်လံ"	12
"SNT.4845.504"	"adp"	"တွင်"	54	1	"noun"	"နေ့"	53
"SNT.182635.506"	"adp"	"တွင်"	9	1	"noun"	"တူရကီ"	8
"SNT.182635.509"	"adp"	"တွင်"	16	1	"noun"	"တူ"	15
"SNT.182635.510"	"adp"	"တွင်"	20	1	"noun"	"နေ့"	19
"SNT.182635.510"	"adp"	"တွင်"	28	1	"noun"	"တူရကီ"	27
"SNT.182635.511"	"adp"	"တွင်"	2	1	"noun"	"တူရကီ"	1
"SNT.182635.511"	"adp"	"မှာ"	7	1	"noun"	"ရုရှား"	3
"SNT.182635.513"	"adp"	"တွင်"	24	1	"noun"	"စီဟင်"	23
"SNT.182635.514"	"adp"	"တွင်"	6	1	"noun"	"ပွဲ"	3
"SNT.204625.517"	"adp"	"တွင်"	14	1	"noun"	"အချိန်"	13
"SNT.204625.517"	"adp"	"၌"	17	1	"noun"	"အနောက်ပိုင်း"	16
"SNT.204625.517"	"adp"	"တွင်"	28	1	"noun"	"စံတော်ချိန်"	25
"SNT.204625.518"	"adp"	"တွင်"	3	1	"noun"	"ရုပ်မြင်သံကြား"	2
"SNT.204625.521"	"adp"	"တွင်"	24	1	"noun"	"ကောင်စီ"	23
"SNT.204625.522"	"adp"	"တွင်"	18	1	"noun"	"သတင်းထောက်"	12
"SNT.204625.523"	"adp"	"တွင်"	19	1	"noun"	"အဖြစ်အပျက်"	16
"SNT.204625.525"	"adp"	"တွင်"	17	1	"noun"	"အီရတ်"	16
"SNT.217600.529"	"adp"	"မှာ"	7	1	"noun"	"စာရင်း"	6
"SNT.217600.532"	"adp"	"တွင်"	7	1	"noun"	"အပြင်ဘက်"	6
"SNT.217600.533"	"adp"	"တွင်"	3	1	"noun"	"နေ့"	2
"SNT.217600.534"	"adp"	"တွင်"	4	1	"noun"	"ဇယား"	2
"SNT.217600.534"	"adp"	"တွင်"	12	1	"noun"	"ဇယား"	11
"SNT.217600.535"	"adp"	"တွင်"	10	1	"noun"	"ဇယား"	9
"SNT.217600.535"	"adp"	"မှာ"	32	1	"noun"	"အဖွဲ့"	26
"SNT.217600.535"	"adp"	"တွင်"	41	1	"noun"	"ပြိုင်ဘက်"	36
"SNT.217600.538"	"adp"	"တွင်"	10	1	"noun"	"ပြဇာတ်ရုံ"	9
"SNT.84463.539"	"adp"	"၌"	15	1	"noun"	"နေရာ"	12
"SNT.84463.540"	"adp"	"၌"	39	1	"noun"	"အန္တာတိက"	38
"SNT.84463.540"	"adp"	"တွင်"	46	1	"noun"	"ညနေ"	44
"SNT.84463.543"	"adp"	"တွင်"	8	1	"noun"	"နေ့"	6
"SNT.289318.544"	"adp"	"တွင်"	3	1	"noun"	"နေ့"	2
"SNT.289318.545"	"adp"	"တွင်"	24	1	"noun"	"အစောပိုင်း"	23
"SNT.289318.549"	"adp"	"တွင်"	7	1	"noun"	"နေရာ"	6
"SNT.289318.550"	"adp"	"တွင်"	19	1	"noun"	"နေ့"	18
"SNT.82863.551"	"adp"	"တွင်"	26	1	"noun"	"နေ့"	25
"SNT.82863.552"	"adp"	"၌"	2	1	"noun"	"အဆုံး"	1
"SNT.82863.554"	"adp"	"တွင်"	8	1	"noun"	"တစ်ဝက်"	7
"SNT.82863.555"	"adp"	"မှာ"	13	1	"noun"	"မိနစ်"	12
"SNT.82863.556"	"adp"	"တွင်"	13	1	"noun"	"ယူနိုက်တက်"	12
"SNT.114223.557"	"adp"	"တွင်"	7	1	"noun"	"ပြည်နယ်"	6
"SNT.114223.557"	"adp"	"တွင်"	23	1	"noun"	"အုပ်"	17
"SNT.114223.559"	"adp"	"မှာ"	4	1	"noun"	"အောက်"	3
"SNT.114223.560"	"adp"	"တွင်"	29	1	"noun"	"ဘုရားကျောင်း"	26
"SNT.114223.562"	"adp"	"တွင်"	10	1	"noun"	"ဘုရားကျောင်း"	9
"SNT.114223.562"	"adp"	"တွင်"	19	1	"noun"	"နေ့"	18
"SNT.114223.562"	"adp"	"တွင်"	38	1	"noun"	"ရလဒ်"	37
"SNT.114223.562"	"adp"	"မှာ"	43	1	"noun"	"မြောက်ပိုင်း"	42
"SNT.114223.563"	"adp"	"တွင်"	3	1	"noun"	"ဇန်နဝါရီ"	2
"SNT.114223.563"	"adp"	"တွင်"	9	1	"noun"	"ပြည်နယ်"	8
"SNT.114223.563"	"adp"	"တွင်"	23	1	"noun"	"အုပ်"	17
"SNT.175345.569"	"adp"	"တွင်"	8	1	"noun"	"ယူတီစီ"	6
"SNT.175345.569"	"adp"	"တွင်"	18	1	"noun"	"နှစ်"	16
"SNT.175345.570"	"adp"	"၌"	5	1	"noun"	"အစွန်"	4
"SNT.175345.570"	"adp"	"တွင်"	21	1	"noun"	"နှိုင်းယှဉ်ရာ"	20
"SNT.175345.571"	"adp"	"တွင်"	15	1	"noun"	"မိုင်"	13
"SNT.47967.575"	"adp"	"တွင်"	8	1	"noun"	"အစိုးရ"	3
"SNT.47967.579"	"adp"	"မှာ"	22	1	"noun"	"အဖွဲ့အစည်း"	21
"SNT.47967.582"	"adp"	"တွင်"	5	1	"noun"	"အောက်"	4
"SNT.47967.584"	"adp"	"တွင်"	2	1	"noun"	"နောက်ဆုံး"	1
"SNT.47967.584"	"adp"	"တွင်"	32	1	"noun"	"ဖိအား"	20
"SNT.47967.585"	"adp"	"မှာ"	16	1	"noun"	"နောက်ဆုံး"	15
"SNT.47967.585"	"adp"	"တွင်"	18	1	"noun"	"ပိုလန်"	17
"SNT.8657.586"	"adp"	"တွင်"	4	1	"noun"	"အစောပိုင်း"	3
"SNT.8657.586"	"adp"	"တွင်"	16	1	"noun"	"အနည်းငယ်"	15
"SNT.8657.587"	"adp"	"တွင်"	13	1	"noun"	"မော်စကို"	12
"SNT.8657.587"	"adp"	"တွင်"	18	1	"noun"	"ရက်"	17
"SNT.8657.587"	"adp"	"၌"	24	1	"noun"	"အချိန်"	23
"SNT.8657.588"	"adp"	"တွင်"	19	1	"noun"	"ခုနှစ်"	18
"SNT.8657.589"	"adp"	"တွင်"	37	1	"noun"	"လက်မှတ်"	34
"SNT.8657.590"	"adp"	"တွင်"	4	1	"noun"	"အစည်းအဝေး"	3
"SNT.32752.591"	"adp"	"၌"	7	1	"noun"	"ဘုရားကျောင်း"	6
"SNT.32752.591"	"adp"	"တွင်"	22	1	"noun"	"တနင်္ဂနွေ"	21
"SNT.32752.591"	"adp"	"တွင်"	28	1	"noun"	"မြို့"	27
"SNT.32752.593"	"adp"	"မှာ"	7	1	"noun"	"ညနေ"	5
"SNT.32752.595"	"adp"	"မှာ"	2	1	"noun"	"တူရကီ"	1
"SNT.13081.599"	"adp"	"တွင်"	18	1	"noun"	"သတင်း"	15
"SNT.13081.600"	"adp"	"တွင်"	9	1	"noun"	"စာချုပ်"	6
"SNT.13081.600"	"adp"	"တွင်"	11	1	"noun"	"ဟယ်စင်ကီ"	10
"SNT.13081.601"	"adp"	"တွင်"	19	1	"noun"	"ဇွန်"	17
"SNT.82129.602"	"adp"	"မှာ"	9	1	"noun"	"ရွေးကောက်ပွဲ"	8
"SNT.27627.606"	"adp"	"တွင်"	11	1	"noun"	"နေ့"	10
"SNT.27627.606"	"adp"	"တွင်"	25	1	"noun"	"ကာကွယ်ရေး"	20
"SNT.27627.607"	"adp"	"တွင်"	16	1	"noun"	"အာရုဏ်တက်"	15
"SNT.27627.609"	"adp"	"မှာ"	15	1	"noun"	"တရားရုံး"	14
"SNT.27627.610"	"adp"	"၌"	9	1	"noun"	"စက်ရုံ"	8
"SNT.27627.616"	"adp"	"မှာ"	12	1	"noun"	"အီရတ်"	11
"SNT.27627.618"	"adp"	"တွင်"	3	1	"noun"	"ပတ်ဝန်းကျင်"	2
"SNT.27627.622"	"adp"	"မှာ"	10	1	"noun"	"အေအမ်"	9
"SNT.27627.622"	"adp"	"၌"	15	1	"noun"	"လမ်းခွဲ"	14
"SNT.27627.622"	"adp"	"မှာ"	20	1	"noun"	"လမ်းခွဲ"	14
"SNT.27627.622"	"adp"	"မှာ"	29	1	"noun"	"လမ်းဆုံ"	28
"SNT.27627.623"	"adp"	"တွင်"	24	1	"noun"	"တွဲဖက်"	19
"SNT.27627.624"	"adp"	"တွင်"	22	1	"noun"	"အေအမ်"	21
"SNT.27627.625"	"adp"	"မှာ"	32	1	"noun"	"ဖလူဂျ"	31
"SNT.27627.626"	"adp"	"မှာ"	20	1	"noun"	"စစ်ပွဲ"	19
"SNT.27627.626"	"adp"	"၌"	28	1	"noun"	"စနစ်"	24
"SNT.27627.626"	"adp"	"တွင်"	31	1	"noun"	"စနစ်"	24
"SNT.82792.631"	"adp"	"မှာ"	8	1	"noun"	"အေပရယ်"	6
"SNT.82792.631"	"adp"	"မှာ"	12	1	"noun"	"ပွဲ"	11
"SNT.82792.631"	"adp"	"မှာ"	20	1	"noun"	"ပွဲ"	19
"SNT.82792.634"	"adp"	"တွင်"	15	1	"noun"	"တစ်ဝက်"	14
"SNT.82792.634"	"adp"	"၌"	18	1	"noun"	"အချိန်"	17
"SNT.82792.634"	"adp"	"တွင်"	26	1	"noun"	"အားကစား"	25
"SNT.82792.635"	"adp"	"မှာ"	4	1	"noun"	"ပထမပိုင်း"	3
"SNT.22586.636"	"adp"	"တွင်"	18	1	"noun"	"အရနာ"	17
"SNT.22586.637"	"adp"	"တွင်"	4	1	"noun"	"အတွင်း"	3
"SNT.22586.638"	"adp"	"တွင်"	3	1	"noun"	"ပထမပိုင်း"	2
"SNT.22586.641"	"adp"	"တွင်"	9	1	"noun"	"ပွဲစဉ်"	8
"SNT.22586.642"	"adp"	"တွင်"	17	1	"noun"	"နောက်ပိုင်း"	16
"SNT.22586.643"	"adp"	"မှာ"	4	1	"noun"	"နောက်ပိုင်း"	3
"SNT.22586.644"	"adp"	"တွင်"	8	1	"noun"	"ပွဲ"	7
"SNT.214760.645"	"adp"	"၌"	5	1	"noun"	"ရက်"	4
"SNT.214760.645"	"adp"	"တွင်"	10	1	"noun"	"ပတ်ဝန်းကျင်"	9
"SNT.214760.645"	"adp"	"တွင်"	33	1	"noun"	"ဘရုနို"	32
"SNT.214760.646"	"adp"	"တွင်"	7	1	"noun"	"တရား"	4
"SNT.214760.648"	"adp"	"တွင်"	4	1	"noun"	"တရား"	1
"SNT.214760.657"	"adp"	"မှာ"	8	1	"noun"	"ရပ်ကွက်"	7
"SNT.214760.658"	"adp"	"မှာ"	40	1	"noun"	"ရပ်ကွက်"	39
"SNT.214760.658"	"adp"	"မှာ"	46	1	"noun"	"နေရာ"	45
"SNT.10694.659"	"adp"	"၌"	25	1	"noun"	"ညနေ"	24
"SNT.10694.659"	"adp"	"တွင်"	28	1	"noun"	"အန်နာ"	27
"SNT.10694.660"	"adp"	"၌"	13	1	"noun"	"ကြား"	12
"SNT.10694.661"	"adp"	"၌"	15	1	"noun"	"အစည်းအဝေး"	14
"SNT.10694.662"	"adp"	"တွင်"	42	1	"noun"	"အတွင်း"	41
"SNT.204838.663"	"adp"	"တွင်"	38	1	"noun"	"လ"	37
"SNT.204838.664"	"adp"	"မှာ"	15	1	"noun"	"အသစ်"	11
"SNT.204838.664"	"adp"	"တွင်"	27	1	"noun"	"အရွယ်အစား"	19
"SNT.117023.674"	"adp"	"တွင်"	8	1	"noun"	"ကမ်းခြေ"	7
"SNT.117023.676"	"adp"	"တွင်"	7	1	"noun"	"အောက်"	6
"SNT.117023.676"	"adp"	"တွင်"	17	1	"noun"	"အနီး"	16
"SNT.117023.685"	"adp"	"တွင်"	3	1	"noun"	"ပင်လယ်ကွေ့"	2
"SNT.117023.685"	"adp"	"မှာ"	16	1	"noun"	"သင်္ဘော"	15
"SNT.117023.685"	"adp"	"တွင်"	58	1	"noun"	"ကီလိုမီတာ"	56
"SNT.117023.686"	"adp"	"တွင်"	27	1	"noun"	"ရေနံတင်သင်္ဘော"	24
"SNT.117023.687"	"adp"	"တွင်"	5	1	"noun"	"နေ့"	4
"SNT.117023.687"	"adp"	"တွင်"	27	1	"noun"	"နေ့"	26
"SNT.265224.689"	"adp"	"တွင်"	25	1	"noun"	"ဗုံး"	16
"SNT.265224.690"	"adp"	"တွင်"	14	1	"noun"	"ယူတီစီ"	11
"SNT.265224.690"	"adp"	"တွင်"	21	1	"noun"	"ဘဏ်"	20
"SNT.265224.691"	"adp"	"တွင်"	13	1	"noun"	"ယူတီစီ"	10
"SNT.265224.691"	"adp"	"တွင်"	35	1	"noun"	"ယူတီစီ"	33
"SNT.265224.691"	"adp"	"၌"	38	1	"noun"	"နေရာ"	37
"SNT.265224.691"	"adp"	"တွင်"	58	1	"noun"	"နာရီ"	56
"SNT.265224.694"	"adp"	"တွင်"	54	1	"noun"	"စာ"	53
"SNT.265224.695"	"adp"	"တွင်"	16	1	"noun"	"ဒေသ"	14
"SNT.265224.697"	"adp"	"မှာ"	22	1	"noun"	"အောက်"	21
"SNT.265224.697"	"adp"	"တွင်"	34	1	"noun"	"ဖောက်ခွဲရေး"	33
"SNT.104797.698"	"adp"	"၌"	3	1	"noun"	"ခုနှစ်"	2
"SNT.104797.698"	"adp"	"တွင်"	12	1	"noun"	"ဒုံးပျံ"	9
"SNT.104797.700"	"adp"	"တွင်"	7	1	"noun"	"လ"	6
"SNT.104797.701"	"adp"	"တွင်"	11	1	"noun"	"အစီအစဉ်"	7
"SNT.104797.702"	"adp"	"တွင်"	56	1	"noun"	"ခုနှစ်"	55
"SNT.104797.703"	"adp"	"တွင်"	9	1	"noun"	"ခုနှစ်"	8
"SNT.104797.703"	"adp"	"တွင်"	22	1	"noun"	"ဒုံးပျံ"	19
"SNT.104797.705"	"adp"	"တွင်"	28	1	"noun"	"ခုနှစ်"	27
"SNT.104797.705"	"adp"	"တွင်"	36	1	"noun"	"ဒုံးပျံ"	30
"SNT.104797.706"	"adp"	"တွင်"	27	1	"noun"	"ဂြိုဟ်တု"	23
"SNT.104797.708"	"adp"	"တွင်"	3	1	"noun"	"အချိန်"	2
"SNT.104797.708"	"adp"	"၌"	20	1	"noun"	"လုပ်ငန်းခွင်"	17
"SNT.43050.712"	"adp"	"တွင်"	28	1	"noun"	"ပြင်ဆင်နေချိန်"	27
"SNT.43050.713"	"adp"	"တွင်"	11	1	"noun"	"မြို့"	10
"SNT.43050.714"	"adp"	"တွင်"	24	1	"noun"	"နန်းတော်"	23
"SNT.31094.716"	"adp"	"တွင်"	2	1	"noun"	"စီမံကိန်း"	1
"SNT.31094.717"	"adp"	"တွင်"	6	1	"noun"	"နောက်"	5
"SNT.31094.718"	"adp"	"တွင်"	21	1	"noun"	"ကွာရီယို"	20
"SNT.31094.719"	"adp"	"တွင်"	9	1	"noun"	"လ"	8
"SNT.31094.720"	"adp"	"တွင်"	8	1	"noun"	"နည်းပညာ"	7
"SNT.31094.720"	"adp"	"တွင်"	22	1	"noun"	"အစီအစဉ်"	21
"SNT.31094.721"	"adp"	"တွင်"	16	1	"noun"	"အမေရိကန်"	15
"SNT.31094.723"	"adp"	"တွင်"	19	1	"noun"	"တစ်ချိန်ချိန်"	18
"SNT.31094.725"	"adp"	"တွင်"	52	1	"noun"	"တည်နေရာ"	51
"SNT.31094.727"	"adp"	"တွင်"	20	1	"noun"	"အနာဂတ်"	19
"SNT.130581.728"	"adp"	"တွင်"	5	1	"noun"	"ရက်"	4
"SNT.130581.728"	"adp"	"တွင်"	30	1	"noun"	"နိုင်ငံ"	29
